i	mc_beam_e	mc_beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	beam_e	beam_m	qq_m	ln_m
2575	1212.335	1197.323	7.115	2.688	1.437	16.222	13.21	1115.418	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	22.159	3.694	3.434	2.132	0.2	-1.645	-1.768	4.851	17.307	0	0	0	0	0	0
2576	1041.398	979.978	11.269	0.944	0.54	13.911	16.319	962.378	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	25.559	12.249	8.876	1.761	2.15	2.912	-1.313	13.77	11.789	0	0	0	0	0	0
2577	1185.561	1177.193	41.147	0.185	-2.833	224.118	107.822	1053.468	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	250.042	49.278	47.093	2.871	2.311	-0.774	1.486	185.458	64.584	0	0	0	0	0	0
2578	941.111	845.274	60.76	3.056	0.864	708.441	22.873	773.821	1.0	282.064	11.0	-	-	-	-	55.801	-	-	-	-	0.199	-	-	-	-	-0.07	-	-	-	-	282.064	-	-	-	-	-1.0	-	-	-	-	2.0	487.588	70.775	34.07	0.159	2.043	-2.715	-2.751	448.905	38.683	0	0	0	0	0	0
2579	1381.767	1381.543	6.602	3.041	2.467	65.876	94.963	1268.384	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	116.704	44.215	43.616	0.804	1.086	0.73	-2.261	65.457	51.247	0	0	0	0	0	0
2580	1356.863	1356.695	7.459	0.224	-1.733	33.579	13.905	1334.476	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	42.255	11.24	9.6	2.569	2.581	2.414	-0.012	22.61	19.645	0	0	0	0	0	0
2581	1360.492	1359.973	30.093	0.251	-0.815	121.001	98.858	1216.144	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	124.818	23.654	13.654	2.812	2.865	2.782	1.461	73.59	51.228	0	0	0	0	0	0
2582	1402.608	1402.538	5.44	0.052	1.883	103.904	111.683	18.821	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	109.444	13.006	7.747	2.83	3.02	-1.457	1.546	44.767	64.677	0	0	0	0	0	0
2583	1353.616	1352.751	7.116	0.14	-2.734	50.972	20.382	1137.849	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	59.046	11.088	9.076	2.879	2.368	1.362	-1.085	44.713	14.334	0	0	0	0	0	0
2584	1402.526	1402.45	11.983	2.8	-1.265	35.803	72.703	692.515	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	54.206	20.137	8.425	0.488	2.03	2.013	-0.934	43.948	10.258	0	0	0	0	0	0
2585	1337.666	1336.386	7.385	1.364	-0.921	7.545	12.158	219.965	1.0	22.052	11.0	-	-	-	-	18.282	-	-	-	-	0.977	-	-	-	-	1.929	-	-	-	-	22.052	-	-	-	-	-1.0	-	-	-	-	2.0	22.275	9.047	5.818	2.382	2.213	-1.929	-0.496	14.609	7.666	0	0	0	0	0	0
2586	1307.373	1306.994	26.206	0.828	-0.753	35.571	14.008	1269.921	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	78.804	14.746	13.417	2.838	0.529	2.032	2.783	51.422	27.382	0	0	0	0	0	0
2587	1401.023	1400.945	3.211	0.07	1.449	45.956	10.033	538.695	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	51.861	9.337	8.488	2.703	2.825	-2.825	-0.033	23.387	28.474	0	0	0	0	0	0
2588	901.789	766.573	10.405	0.626	2.196	17.752	10.94	754.443	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	23.001	7.941	6.993	2.218	2.446	-0.209	-1.813	11.233	11.768	0	0	0	0	0	0
2589	1393.276	1393.186	49.074	2.439	-0.108	75.951	10.825	440.238	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	132.381	41.562	9.619	0.443	2.828	2.9	-2.639	100.15	32.231	0	0	0	0	0	0
2590	1157.832	1133.417	21.972	2.725	2.423	54.347	23.077	1060.494	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	98.425	19.432	11.404	0.278	2.589	-1.264	0.363	74.708	23.717	0	0	0	0	0	0
2591	1400.769	1400.696	18.065	0.271	1.909	67.571	29.545	1370.739	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	73.243	12.581	12.012	2.881	2.552	-0.508	-2.0	49.866	23.377	0	0	0	0	0	0
2592	1354.454	1353.859	14.61	2.953	-2.767	78.042	88.93	1234.521	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	121.206	50.854	36.246	1.017	0.676	0.363	-2.783	61.181	60.025	0	0	0	0	0	0
2593	1340.256	1339.982	10.484	0.251	-1.897	42.191	36.401	1183.008	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	57.181	19.744	10.549	2.301	2.714	0.892	-2.601	29.821	27.36	0	0	0	0	0	0
2594	1087.249	1047.739	28.569	0.054	2.626	532.015	92.446	213.426	2.0	504.246	-11.0	11.0	-	-	-	231.883	9.055	-	-	-	2.637	0.376	-	-	-	-1.988	2.086	-	-	-	479.558	24.688	-	-	-	1.0	-1.0	-	-	-	2.0	332.852	243.662	24.462	2.145	0.654	1.087	-1.059	290.626	42.226	0	0	0	0	0	0
2595	1379.932	1379.786	20.28	0.632	-0.181	34.347	30.136	1341.021	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	50.4	25.02	11.987	2.018	2.49	2.467	-1.605	28.282	22.118	0	0	0	0	0	0
2596	1347.197	1346.361	15.271	2.471	0.856	24.562	20.613	1319.73	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	43.223	11.444	7.851	0.398	2.364	-2.81	-1.468	30.864	12.359	0	0	0	0	0	0
2597	1369.035	1368.454	29.915	0.148	1.584	203.501	80.595	51.716	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	208.324	28.164	10.206	2.979	2.812	-1.209	-2.785	174.89	33.434	0	0	0	0	0	0
2598	1212.141	1198.051	3.918	1.393	-1.526	3.981	10.511	399.288	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	19.28	7.601	6.723	0.999	2.265	0.533	3.134	9.77	9.51	0	0	0	0	0	0
2599	1340.873	1340.761	21.452	3.109	-2.948	657.938	91.417	695.372	1.0	181.917	11.0	-	-	-	-	38.765	-	-	-	-	0.215	-	-	-	-	2.776	-	-	-	-	181.917	-	-	-	-	-1.0	-	-	-	-	2.0	497.855	58.668	53.947	0.235	0.227	-1.127	0.928	253.09	244.765	0	0	0	0	0	0
2600	1228.399	1227.492	26.312	3.014	1.497	207.54	92.041	36.431	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	213.438	35.572	9.359	0.251	0.139	-1.689	1.328	145.521	67.917	0	0	0	0	0	0
2601	1359.619	1359.426	12.567	0.075	-1.951	168.789	20.548	1025.099	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	179.884	30.233	17.739	2.789	2.939	1.273	-1.81	89.621	90.263	0	0	0	0	0	0
2602	1400.088	1400.011	23.812	0.836	-0.616	32.102	20.935	1373.342	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	42.467	20.465	11.172	2.138	2.221	2.038	-2.726	26.513	15.955	0	0	0	0	0	0
2603	1177.086	1159.568	35.355	0.148	2.711	239.71	52.49	708.399	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	245.867	28.909	22.804	2.685	3.014	0.268	-1.383	66.113	179.755	0	0	0	0	0	0
2604	1399.104	1399.03	10.137	2.787	-2.104	29.223	15.009	1180.034	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	37.209	11.91	7.732	0.653	0.579	0.338	2.476	22.11	15.099	0	0	0	0	0	0
2605	1381.387	1381.281	36.463	0.474	-1.537	79.869	24.843	1354.389	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	95.235	31.396	16.635	2.212	2.806	2.077	0.571	42.053	53.182	0	0	0	0	0	0
2606	1272.449	1266.565	21.273	2.384	-1.494	30.971	42.983	1080.423	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	47.373	19.939	7.02	0.599	2.331	1.312	2.862	36.517	10.856	0	0	0	0	0	0
2607	1376.645	1376.534	11.687	3.079	2.181	186.579	59.458	1153.86	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	196.69	31.782	22.351	0.231	0.413	-1.474	1.407	140.372	56.319	0	0	0	0	0	0
2608	872.902	872.152	31.104	0.095	2.003	328.575	76.506	611.848	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	426.134	38.791	11.015	3.038	0.229	-1.367	1.084	376.912	49.222	0	0	0	0	0	0
2609	1334.099	1332.393	4.251	2.406	1.672	6.338	24.517	1287.093	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	27.009	7.62	4.469	2.428	0.32	-1.992	0.656	12.598	14.411	0	0	0	0	0	0
2610	1063.893	1011.529	20.929	3.07	1.64	294.515	29.612	730.072	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	306.667	42.885	35.101	0.35	0.197	-0.552	3.096	126.306	180.361	0	0	0	0	0	0
2611	1084.951	1055.469	25.946	2.746	-1.718	67.263	64.972	946.967	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	96.827	43.107	26.238	0.707	1.153	0.821	-2.915	67.597	29.231	0	0	0	0	0	0
2612	1185.964	1165.8	8.592	0.085	0.906	101.586	70.125	1034.53	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	122.196	34.123	28.618	2.556	2.62	-1.461	1.892	62.522	59.673	0	0	0	0	0	0
2613	1188.804	1176.048	38.577	2.797	1.947	114.172	11.387	1044.558	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	191.529	28.189	11.031	0.191	2.864	-1.308	-0.904	150.987	40.541	0	0	0	0	0	0
2614	1371.665	1371.328	25.954	1.614	2.415	25.979	16.595	112.635	1.0	7.274	11.0	-	-	-	-	7.048	-	-	-	-	1.321	-	-	-	-	-1.015	-	-	-	-	7.274	-	-	-	-	-1.0	-	-	-	-	2.0	36.712	12.795	9.149	0.827	2.507	-1.035	-0.028	19.282	17.43	0	0	0	0	0	0
2615	1352.737	1352.045	26.614	2.441	1.887	41.284	267.039	899.283	1.0	12.729	11.0	-	-	-	-	4.56	-	-	-	-	2.775	-	-	-	-	-1.077	-	-	-	-	12.729	-	-	-	-	-1.0	-	-	-	-	2.0	92.529	12.141	12.024	0.185	2.631	-1.701	-0.876	66.929	25.601	0	0	0	0	0	0
2616	1276.266	1270.942	34.152	1.834	-0.313	35.371	29.377	191.602	1.0	27.436	11.0	-	-	-	-	27.331	-	-	-	-	1.484	-	-	-	-	3.052	-	-	-	-	27.436	-	-	-	-	-1.0	-	-	-	-	2.0	22.772	9.032	7.14	1.769	0.694	1.301	-3.045	10.383	12.39	0	0	0	0	0	0
2617	1187.785	1168.232	25.866	0.17	2.761	153.005	22.657	1075.307	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	159.59	31.091	12.968	2.865	2.838	0.041	-2.145	114.672	44.917	0	0	0	0	0	0
2618	1381.412	1381.175	23.932	2.271	1.147	31.307	26.132	1351.414	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	46.222	17.206	15.759	1.542	0.675	-2.713	-1.194	18.646	27.576	0	0	0	0	0	0
2619	908.68	871.725	27.745	3.034	0.257	257.808	90.988	93.774	1.0	13.095	11.0	-	-	-	-	10.19	-	-	-	-	2.25	-	-	-	-	-0.894	-	-	-	-	13.095	-	-	-	-	-1.0	-	-	-	-	2.0	308.898	50.347	14.337	0.176	2.247	2.745	-0.987	289.694	19.205	0	0	0	0	0	0
2620	1093.536	1080.837	2.061	3.019	2.412	16.794	11.547	1066.138	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	31.254	8.916	6.982	1.84	0.35	-0.419	2.813	9.989	21.265	0	0	0	0	0	0
2621	1161.651	1147.948	5.686	0.103	-0.392	55.209	45.177	947.334	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	84.783	14.29	10.473	2.93	0.74	2.075	-1.413	68.818	15.965	0	0	0	0	0	0
2622	996.339	932.173	14.016	2.518	2.143	23.994	16.121	909.351	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	65.627	9.468	8.298	2.716	0.203	-0.386	-1.713	24.285	41.342	0	0	0	0	0	0
2623	1357.849	1357.063	1.73	0.025	-2.358	69.232	20.885	1287.008	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	71.405	7.019	6.178	2.892	2.995	-0.168	2.743	29.075	42.33	0	0	0	0	0	0
2624	870.52	855.598	29.751	0.246	-3.102	122.408	171.61	633.071	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	180.949	76.018	52.004	2.249	2.406	0.544	-2.318	102.236	78.713	0	0	0	0	0	0
2625	1363.918	1363.523	0.79	3.118	-1.983	34.072	20.418	1325.581	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	44.55	9.207	8.795	1.372	0.267	2.142	-0.924	10.541	34.009	0	0	0	0	0	0
2626	1299.47	1295.009	22.15	3.033	1.681	205.039	13.686	1150.889	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	214.143	33.036	11.162	0.233	0.171	-1.37	1.954	146.641	67.501	0	0	0	0	0	0
2627	1332.91	1331.0	4.155	3.065	-1.537	54.579	15.693	1203.215	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	106.87	17.331	14.063	2.438	0.186	1.017	-2.289	29.935	76.935	0	0	0	0	0	0
2628	1282.296	1281.183	22.742	2.682	-2.938	51.256	33.309	1206.735	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	75.778	14.118	12.721	0.251	2.198	-0.324	0.797	58.28	17.498	0	0	0	0	0	0
2629	1168.283	1145.533	36.068	2.088	-1.978	41.488	10.767	1119.531	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	55.835	22.544	15.928	0.715	1.901	0.867	1.589	37.439	18.396	0	0	0	0	0	0
2630	1399.483	1399.396	11.74	0.133	-0.407	88.372	17.03	1304.144	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	90.947	13.169	7.176	2.905	2.928	2.161	-2.072	56.704	34.243	0	0	0	0	0	0
2631	1071.536	1018.63	20.263	2.86	1.814	72.813	12.742	987.218	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	85.532	28.087	11.501	0.449	0.777	-1.683	0.799	67.773	17.759	0	0	0	0	0	0
2632	1393.709	1393.638	29.528	1.773	2.944	30.143	23.039	1357.712	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	41.837	24.777	11.581	1.717	0.873	0.195	-1.158	25.477	16.359	0	0	0	0	0	0
2633	1403.76	1403.686	42.651	1.686	3.112	42.933	73.748	1313.661	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	80.27	32.049	21.624	2.157	0.69	-0.545	0.789	42.101	38.169	0	0	0	0	0	0
2634	1401.118	1401.048	16.559	2.124	2.318	19.457	164.598	1163.156	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	59.485	8.332	8.292	2.779	0.252	-0.912	-0.734	24.985	34.5	0	0	0	0	0	0
2635	1004.258	935.904	25.519	2.335	2.626	35.359	250.736	396.313	1.0	13.508	13.0	-	-	-	-	9.424	-	-	-	-	0.772	-	-	-	-	-0.497	-	-	-	-	13.508	-	-	-	-	-1.0	-	-	-	-	2.0	25.052	9.585	8.081	0.908	0.835	-0.139	-0.991	13.08	11.972	0	0	0	0	0	0
2636	1289.959	1289.807	9.476	1.08	-0.694	10.747	57.289	1178.58	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	83.867	15.044	8.703	2.786	0.24	3.016	0.5	46.474	37.393	0	0	0	0	0	0
2637	1404.28	1404.208	32.242	0.115	-1.045	279.992	14.488	1384.574	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	313.054	43.225	11.315	2.994	0.73	2.024	-1.327	294.732	18.321	0	0	0	0	0	0
2638	1215.332	1200.137	25.994	0.363	1.888	73.256	16.364	1169.073	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	79.631	16.615	12.46	2.869	2.205	-0.856	-1.795	63.648	15.983	0	0	0	0	0	0
2639	1310.579	1308.942	50.041	0.36	-0.083	142.223	89.633	117.464	1.0	12.008	-11.0	-	-	-	-	11.801	-	-	-	-	1.385	-	-	-	-	2.294	-	-	-	-	12.008	-	-	-	-	1.0	-	-	-	-	2.0	144.813	24.044	18.308	2.904	2.673	-2.998	-3.072	103.177	41.636	0	0	0	0	0	0
2640	1357.932	1357.314	68.321	0.451	-2.536	156.62	89.974	706.785	3.0	897.178	-11.0	11.0	11.0	-	-	324.726	81.653	14.042	-	-	2.651	0.47	0.541	-	-	0.388	-2.908	-2.652	-	-	689.692	180.228	27.258	-	-	1.0	-1.0	-1.0	-	-	2.0	357.719	144.79	39.968	0.549	0.536	-2.921	-2.158	278.962	78.757	0	0	0	0	0	0
2641	1368.22	1368.2	22.688	0.184	0.858	124.151	93.926	132.94	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	168.43	40.364	23.204	2.847	1.136	-2.786	-0.134	142.524	25.907	0	0	0	0	0	0
2642	1398.414	1398.343	24.628	0.091	3.04	271.085	41.723	1265.638	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	354.467	65.025	42.291	1.377	2.993	-0.415	2.545	67.599	286.868	0	0	0	0	0	0
2643	1395.977	1395.902	25.805	2.082	1.206	29.584	14.087	1378.195	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	47.35	16.51	15.509	1.945	0.637	-2.546	-1.278	18.761	28.588	0	0	0	0	0	0
2644	1385.965	1385.895	17.473	2.865	-2.695	64.059	21.215	1359.715	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	73.955	22.873	8.793	0.633	0.281	0.795	-1.599	41.524	32.431	0	0	0	0	0	0
2645	1217.071	1202.99	28.723	2.957	-1.371	156.479	161.156	919.512	2.0	790.513	11.0	-11.0	-	-	-	136.786	57.269	-	-	-	0.308	2.972	-	-	-	1.457	0.279	-	-	-	451.067	339.445	-	-	-	-1.0	1.0	-	-	-	2.0	236.687	167.249	32.617	1.266	0.574	-2.354	-0.465	175.821	60.866	0	0	0	0	0	0
2646	890.835	774.36	27.543	2.998	2.979	193.139	10.456	742.784	1.0	87.684	11.0	-	-	-	-	11.692	-	-	-	-	0.134	-	-	-	-	-2.793	-	-	-	-	87.684	-	-	-	-	-1.0	-	-	-	-	2.0	190.809	29.084	9.512	0.199	2.907	-0.097	0.248	149.006	41.803	0	0	0	0	0	0
2647	1340.054	1338.369	5.683	0.08	0.2	71.119	89.972	453.354	1.0	82.684	-11.0	-	-	-	-	24.783	-	-	-	-	2.837	-	-	-	-	2.418	-	-	-	-	82.684	-	-	-	-	1.0	-	-	-	-	2.0	47.649	12.755	10.045	2.425	0.418	-0.674	-1.264	20.709	26.939	0	0	0	0	0	0
2648	1229.491	1217.086	11.043	0.654	3.063	18.141	28.92	1184.445	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	45.255	18.458	13.01	1.293	2.557	0.689	-1.822	20.715	24.54	0	0	0	0	0	0
2649	1398.541	1398.468	21.861	0.118	-0.813	185.666	67.031	1180.597	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	319.969	46.692	28.909	0.686	3.022	2.796	0.002	76.3	243.669	0	0	0	0	0	0
2650	967.427	875.104	27.129	0.106	1.743	255.394	19.014	641.77	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	264.521	37.644	25.157	2.918	2.863	-0.667	-3.005	170.307	94.213	0	0	0	0	0	0
2651	1349.26	1348.133	8.257	3.121	-1.576	397.031	89.9	41.675	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	403.805	34.111	26.52	0.15	0.153	1.212	-2.037	228.34	175.466	0	0	0	0	0	0
2652	1190.613	1172.487	2.228	3.07	1.46	31.348	34.156	633.824	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	40.48	10.065	9.337	0.832	0.4	-2.813	0.111	14.599	25.881	0	0	0	0	0	0
2653	1031.94	969.067	3.506	0.287	-2.689	12.38	11.522	904.691	1.0	6.228	11.0	-	-	-	-	0.983	-	-	-	-	2.983	-	-	-	-	1.255	-	-	-	-	6.228	-	-	-	-	-1.0	-	-	-	-	2.0	72.495	11.492	9.011	2.855	0.32	-0.218	2.68	42.395	30.101	0	0	0	0	0	0
2654	1179.503	1159.403	17.914	3.078	-0.857	282.602	27.027	1070.51	2.0	1101.145	-11.0	11.0	-	-	-	238.959	212.222	-	-	-	2.634	0.356	-	-	-	-0.294	2.757	-	-	-	491.684	609.46	-	-	-	1.0	-1.0	-	-	-	2.0	149.407	22.855	22.624	0.325	0.303	-2.948	2.805	72.6	76.806	0	0	0	0	0	0
2655	1340.923	1339.815	25.558	1.269	-2.522	26.771	19.176	1210.346	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	45.929	13.533	12.104	0.816	2.612	0.694	0.536	20.164	25.766	0	0	0	0	0	0
2656	1381.158	1380.961	15.346	2.777	-2.838	43.054	19.986	1359.781	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	57.206	18.702	12.425	0.891	0.46	1.025	-1.162	26.839	30.367	0	0	0	0	0	0
2657	1161.431	1137.851	19.754	3.105	3.109	536.342	90.49	465.66	1.0	150.28	11.0	-	-	-	-	111.252	-	-	-	-	0.834	-	-	-	-	0.116	-	-	-	-	150.28	-	-	-	-	-1.0	-	-	-	-	2.0	450.406	85.96	26.601	0.296	0.175	-2.715	2.181	297.333	153.072	0	0	0	0	0	0
2658	1268.517	1263.716	12.039	3.122	2.355	629.77	15.146	1218.221	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	724.136	66.207	60.027	0.101	1.971	-1.739	1.239	658.796	65.34	0	0	0	0	0	0
