i	beam_e	beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	
4244	968.491	873.996	30.458	2.998	1.327	212.167	531.669	300.393	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	455.906	99.492	82.39	0.313	2.44	-0.973	2.448	325.328	130.577	0	0	
4245	919.2	783.735	22.183	2.929	-1.38	104.962	536.288	174.097	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	268.855	53.426	39.397	2.478	0.227	2.474	-0.291	88.457	180.398	0	0	
4246	928.268	806.558	11.156	2.986	-1.273	71.922	207.756	528.316	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	158.889	33.834	25.093	2.333	0.238	1.309	-2.071	50.429	108.46	0	0	
4247	752.561	703.879	32.902	2.575	-3.092	61.322	20.478	517.462	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	223.075	30.142	14.728	0.221	2.964	-0.414	1.205	139.078	83.997	0	0	
4248	929.657	858.652	28.898	0.244	-2.092	119.41	153.524	642.413	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	390.111	72.934	47.195	2.848	0.36	0.678	-2.688	253.078	137.033	0	0	
4249	538.08	191.989	11.75	3.049	0.698	127.268	87.12	24.123	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	151.62	41.305	34.032	0.565	0.505	3.054	-0.335	79.214	72.405	0	0	
4250	1401.781	1401.707	30.962	2.483	-2.087	50.582	588.577	292.026	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	950.022	219.156	189.037	0.458	2.704	0.837	-2.339	499.046	450.976	0	0	
4251	694.656	247.108	43.814	2.594	1.207	84.195	128.587	62.928	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	96.659	36.847	17.534	0.544	1.009	-2.338	-0.965	74.581	22.077	0	0	
4252	1242.245	1239.842	38.667	2.042	2.26	43.387	710.108	475.348	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	827.199	110.345	74.838	0.264	2.951	-1.213	1.76	427.144	400.055	0	0	
4253	1319.486	1317.072	129.549	2.339	-1.72	180.169	872.397	432.897	1.0	13.332	11.0	-	-	-	-	7.265	-	-	-	-	2.565	-	-	-	-	-1.836	-	-	-	-	13.332	-	-	-	-	-1.0	-	-	-	-	2.0	690.755	294.461	165.174	0.752	2.425	1.374	-1.804	435.866	254.888	0	0	
4254	810.581	740.11	100.292	2.872	-2.397	376.173	487.019	235.071	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	381.511	65.192	37.376	0.411	0.174	0.903	0.465	164.65	216.861	0	0	
4255	1395.506	1395.434	58.651	1.2	-0.304	62.925	302.846	1088.264	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	260.883	33.972	27.172	2.898	0.235	2.582	-3.125	143.099	117.784	0	0	
4256	1399.866	1399.795	11.345	2.291	1.159	15.09	929.245	404.578	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	978.384	486.536	475.31	1.699	1.419	-1.839	1.306	494.578	483.806	0	0	
4257	772.549	456.799	59.279	0.303	2.073	198.669	166.086	220.431	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	298.477	42.362	26.431	2.965	0.507	-1.477	-0.379	242.395	56.083	0	0	
4258	1388.999	1388.929	22.457	0.218	-0.116	103.997	527.252	151.356	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	137.821	36.735	14.692	2.822	0.992	-3.136	0.19	119.261	18.561	0	0	
4259	1088.895	1045.126	17.229	0.615	-0.38	29.863	495.04	46.879	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	289.986	44.456	38.214	0.342	2.891	1.75	-1.784	133.746	156.24	0	0	
4260	627.609	596.192	134.839	0.343	-1.895	400.665	210.797	356.21	1.0	26.139	-11.0	-	-	-	-	7.19	-	-	-	-	2.863	-	-	-	-	0.876	-	-	-	-	26.139	-	-	-	-	1.0	-	-	-	-	2.0	364.659	71.513	48.912	2.856	0.484	0.883	2.691	255.471	109.187	0	0	
4261	1396.898	1396.828	45.648	0.22	1.635	209.097	955.039	390.225	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	524.636	55.651	33.085	2.988	0.211	-2.143	0.038	364.187	160.449	0	0	
4262	962.156	871.081	15.621	0.061	-0.937	255.321	439.465	335.457	1.0	9.349	-11.0	-	-	-	-	4.376	-	-	-	-	2.654	-	-	-	-	0.872	-	-	-	-	9.349	-	-	-	-	1.0	-	-	-	-	2.0	657.821	200.028	198.758	2.641	1.063	0.754	-2.465	418.821	239.0	0	0	
4263	402.566	371.067	45.947	0.809	-1.467	63.495	127.429	217.057	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	208.389	96.68	91.002	2.113	1.414	2.88	0.229	114.456	93.933	0	0	
4264	816.108	653.949	43.618	2.823	-0.759	139.391	143.923	393.937	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	381.962	59.307	47.644	2.659	0.192	-2.984	0.97	131.263	250.699	0	0	
4265	1215.691	1213.54	170.105	2.453	0.179	267.799	505.726	597.431	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	551.1	230.598	61.305	0.607	2.686	-3.013	-0.011	406.966	144.134	0	0	
4266	877.711	871.693	174.388	0.374	1.734	476.955	327.08	458.127	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	656.69	212.053	39.129	2.754	0.48	-1.463	1.43	569.429	87.261	0	0	
4267	842.581	670.03	25.503	3.025	-1.01	218.711	306.154	335.326	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	398.727	108.102	99.713	0.397	1.959	1.01	-2.364	280.234	118.493	0	0	
4268	1375.979	1375.671	68.106	2.06	3.099	77.155	317.813	1031.431	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	304.752	52.413	29.276	2.744	0.18	-0.459	0.768	140.046	164.706	0	0	
4269	1223.004	1210.335	24.146	0.143	-0.237	169.194	450.872	212.326	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	174.887	19.233	17.947	2.98	2.793	-2.554	2.0	120.655	54.232	0	0	
4270	1088.903	1043.16	41.964	2.92	0.208	190.65	583.789	392.53	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	524.613	195.988	154.29	0.62	2.092	-3.033	0.081	342.484	182.129	0	0	
4271	1401.225	1401.154	15.578	3.073	-1.866	227.933	387.331	521.969	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	386.288	38.153	35.852	0.127	2.67	2.492	-0.23	305.4	80.887	0	0	
4272	951.834	842.235	11.797	3.103	2.929	303.352	267.575	346.699	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	695.119	95.218	94.303	2.641	0.195	1.218	-1.799	199.324	495.795	0	0	
4273	1379.025	1378.758	43.972	0.975	3.114	53.131	380.487	708.584	2.0	86.007	11.0	11.0	-	-	-	33.683	21.658	-	-	-	0.671	0.749	-	-	-	2.997	2.6	-	-	-	54.197	31.81	-	-	-	-1.0	-1.0	-	-	-	2.0	976.505	373.194	252.477	2.423	0.684	-0.302	2.865	573.147	403.358	0	0	
4274	803.581	669.821	78.866	2.971	-0.131	465.81	214.074	276.143	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	471.009	65.994	28.378	0.181	0.279	2.659	-2.341	367.399	103.61	0	0	
4275	1206.838	1192.2	44.816	0.705	1.377	69.134	394.533	207.056	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	135.806	25.586	24.898	0.658	2.859	-2.236	-1.28	44.498	91.308	0	0	
4276	827.531	827.327	28.818	0.198	0.335	146.536	105.104	386.789	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	334.255	64.559	35.747	2.865	0.405	-2.791	0.363	240.744	93.511	0	0	
4277	491.886	364.674	79.635	0.179	-1.297	448.096	169.971	56.104	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	530.317	118.361	101.847	2.123	2.872	0.832	-3.035	141.982	388.335	0	0	
4278	1070.499	1054.631	12.939	2.465	-1.458	20.656	343.838	334.26	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	207.184	24.844	18.14	2.878	0.166	2.467	-0.147	96.102	111.083	0	0	
4279	866.495	778.137	16.474	2.951	0.603	87.003	16.211	735.428	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	93.935	12.99	11.725	0.171	0.854	2.959	-1.638	76.975	16.96	0	0	
4280	534.896	189.691	13.237	0.049	1.704	270.239	22.268	63.613	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	289.793	43.064	33.045	2.94	2.636	-0.833	2.539	219.609	70.184	0	0	
4281	697.806	661.427	85.426	0.552	-0.184	163.011	420.536	210.965	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	488.726	264.984	179.77	1.8	1.975	3.016	-0.099	282.224	206.502	0	0	
4282	1380.386	1380.191	26.557	0.136	2.064	196.078	901.614	358.225	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	273.514	41.147	16.797	2.964	0.454	-0.826	2.722	232.856	40.658	0	0	
4283	1182.003	1161.448	30.573	3.015	2.342	243.05	521.16	445.754	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	893.66	205.786	175.219	0.38	2.573	-0.782	2.363	561.077	332.583	0	0	
4284	333.566	179.302	47.711	0.381	2.39	128.291	94.762	33.319	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	150.036	50.763	34.082	2.438	2.62	-1.456	0.551	80.424	69.612	0	0	
4285	1087.011	1084.538	39.943	3.066	-2.115	528.557	299.904	364.919	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	549.597	82.559	66.239	0.264	0.291	0.112	2.756	317.732	231.865	0	0	
4286	1398.916	1398.846	36.197	1.336	-2.832	37.221	873.799	461.866	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	351.96	37.452	32.134	0.221	2.961	-0.592	1.465	172.978	178.982	0	0	
4287	1254.489	1245.413	85.912	2.082	-2.558	98.513	342.724	677.867	1.0	132.155	-11.0	-	-	-	-	20.757	-	-	-	-	2.984	-	-	-	-	1.839	-	-	-	-	132.155	-	-	-	-	1.0	-	-	-	-	2.0	921.803	111.916	79.211	0.235	2.955	-0.2	2.071	490.302	431.501	0	0	
4288	1250.396	1241.267	121.633	0.358	-0.675	346.681	1016.888	207.035	2.0	31.939	11.0	11.0	-	-	-	10.439	5.679	-	-	-	0.53	2.614	-	-	-	-0.489	1.666	-	-	-	20.655	11.284	-	-	-	-1.0	-1.0	-	-	-	2.0	660.4	192.221	75.545	2.741	0.499	2.417	-0.857	497.675	162.724	0	0	
4289	837.465	624.389	108.251	0.195	0.582	559.469	332.698	98.481	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	566.332	86.462	40.937	2.91	2.921	-2.92	-1.72	379.414	186.918	0	0	
4290	1209.608	1209.517	12.189	2.727	-2.118	30.288	752.656	342.77	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	474.301	45.574	34.895	2.936	0.141	0.589	-2.7	224.909	249.392	0	0	
4291	1063.007	1007.643	79.963	0.37	0.824	220.906	401.888	347.571	1.0	72.931	11.0	-	-	-	-	70.204	-	-	-	-	1.296	-	-	-	-	-2.011	-	-	-	-	72.931	-	-	-	-	-1.0	-	-	-	-	2.0	651.806	254.859	251.008	1.372	2.406	-1.97	1.269	265.899	385.907	0	0	
4292	1098.248	1093.686	11.1	3.117	-0.558	445.165	130.266	541.449	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	452.307	38.407	29.233	0.125	0.207	2.073	-1.255	308.436	143.871	0	0	
4293	947.099	830.926	16.465	0.148	-0.749	111.94	357.19	473.695	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	326.275	40.14	26.702	0.377	3.016	2.878	0.028	111.351	214.924	0	0	
4294	1355.887	1354.879	21.855	0.176	1.237	124.878	487.815	670.807	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	988.194	123.562	103.742	2.915	0.246	-1.508	1.715	555.957	432.237	0	0	
4295	907.562	766.016	55.34	3.028	0.469	486.903	387.98	371.604	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	494.604	50.231	36.285	0.218	0.14	-1.978	2.52	234.492	260.112	0	0	
4296	636.285	371.382	229.505	2.652	0.48	488.445	261.499	80.453	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	847.294	409.312	185.04	0.695	1.883	-2.519	0.8	640.227	207.067	0	0	
4297	995.577	958.868	30.408	0.21	-2.807	145.994	535.201	399.936	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	391.314	84.13	61.973	2.817	0.525	0.955	-1.897	267.074	124.239	0	0	
4298	1287.015	1281.819	331.055	2.046	-1.913	372.243	559.354	579.504	1.0	20.216	-13.0	-	-	-	-	15.162	-	-	-	-	2.294	-	-	-	-	-1.633	-	-	-	-	20.216	-	-	-	-	1.0	-	-	-	-	2.0	548.526	227.159	181.926	1.828	0.634	0.764	1.859	237.366	311.16	0	0	
4299	1349.332	1349.203	59.259	0.279	2.424	215.342	502.885	832.885	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	566.3	71.858	42.037	2.955	0.239	-0.093	-2.266	387.617	178.682	0	0	
4300	1325.273	1323.064	44.411	0.677	-0.372	70.933	490.243	427.533	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	225.386	31.166	16.774	2.916	0.205	3.047	2.236	140.436	84.95	0	0	
4301	1105.246	1093.889	81.714	2.982	-2.624	512.955	263.595	818.364	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	521.667	65.23	39.556	0.184	0.249	0.02	1.424	360.353	161.314	0	0	
4302	1276.936	1271.336	331.134	1.457	-2.081	333.308	393.423	857.902	1.0	15.831	-11.0	-	-	-	-	15.418	-	-	-	-	1.799	-	-	-	-	1.121	-	-	-	-	15.831	-	-	-	-	1.0	-	-	-	-	2.0	640.211	456.739	146.813	1.804	1.096	1.036	-2.148	473.528	166.684	0	0	
4303	964.232	867.82	154.53	2.563	-0.595	282.782	191.68	592.879	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	646.025	134.707	37.442	0.305	2.948	2.767	1.64	450.106	195.92	0	0	
4304	1086.686	1064.077	18.608	0.051	1.899	366.794	437.77	616.747	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	375.438	43.923	26.439	2.935	2.975	-1.51	1.445	215.823	159.615	0	0	
4305	1389.869	1389.745	49.178	0.186	1.552	266.431	1047.278	117.953	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	309.1	51.807	12.852	2.959	0.601	-1.84	0.06	285.783	23.317	0	0	
4306	812.319	566.579	7.107	0.143	0.513	50.014	433.649	98.092	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	104.61	40.219	39.998	2.397	1.717	-1.177	2.142	62.48	42.129	0	0	
4307	982.054	891.123	10.907	0.061	-0.67	180.208	294.359	342.824	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	420.859	123.373	113.442	1.054	2.715	2.064	-1.116	143.831	277.028	0	0	
4308	1203.069	1187.677	55.569	1.075	-0.531	63.183	582.067	479.642	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	390.74	37.04	34.326	0.21	2.975	1.962	-2.963	179.648	211.091	0	0	
4309	999.933	936.317	17.154	2.316	-2.809	23.344	36.229	144.965	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	457.325	62.969	46.184	2.846	0.204	0.155	-3.052	221.252	236.072	0	0	
4310	719.313	700.444	61.789	2.711	2.802	147.934	357.39	175.006	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	379.435	120.579	59.934	0.484	2.578	-0.204	3.077	264.719	114.716	0	0	
4311	570.122	526.985	40.87	2.703	1.862	96.241	130.056	358.731	1.0	6.265	11.0	-	-	-	-	6.028	-	-	-	-	1.845	-	-	-	-	-2.116	-	-	-	-	6.265	-	-	-	-	-1.0	-	-	-	-	2.0	294.192	120.665	89.07	1.904	0.604	-1.851	1.04	130.766	163.425	0	0	
4312	1398.84	1398.769	48.653	2.717	-0.944	118.097	546.024	735.769	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	326.827	37.005	26.62	0.172	2.893	2.769	1.346	218.027	108.8	0	0	
4313	1122.942	1085.23	101.085	0.176	0.412	576.414	621.991	160.842	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	695.867	222.79	129.131	2.325	2.796	-2.441	0.925	305.992	389.875	0	0	
4314	1394.571	1394.501	19.169	0.04	-1.479	479.041	921.234	314.993	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	486.602	42.278	23.304	3.0	3.014	1.556	-1.672	300.863	185.739	0	0	
4315	1394.81	1394.74	26.555	0.123	-2.569	216.602	216.147	490.568	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	815.813	81.928	62.849	2.981	0.212	-0.076	2.808	516.014	299.799	0	0	
4316	880.59	773.964	28.748	2.871	0.293	107.639	39.128	348.538	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	303.527	45.275	20.14	0.225	2.932	-2.528	1.08	205.512	98.015	0	0	
4317	1369.703	1369.579	48.03	0.285	-3.134	171.022	767.298	549.052	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	712.713	119.198	84.041	2.866	0.315	0.607	-2.206	439.798	272.915	0	0	
4318	1344.989	1344.027	55.416	0.521	1.151	111.302	601.567	699.707	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	871.213	201.279	145.883	2.714	0.4	-2.013	1.119	492.225	378.988	0	0	
4319	1034.502	972.876	73.686	2.811	-1.359	226.736	546.978	340.884	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	544.935	62.571	29.284	0.167	2.957	2.184	0.793	382.23	162.705	0	0	
4320	968.256	938.695	59.101	2.826	2.244	190.203	306.97	491.795	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	198.106	44.111	32.48	0.421	0.376	-1.47	-0.072	108.777	89.329	0	0	
4321	841.026	626.415	22.091	3.023	1.02	186.597	353.155	248.955	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	335.368	63.29	41.461	2.299	0.17	-2.246	0.829	87.166	248.202	0	0	
4322	1259.949	1251.752	10.956	3.069	-2.064	150.421	344.618	582.975	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1238.806	99.41	94.793	0.145	2.965	2.162	-0.877	694.859	543.947	0	0	
4323	895.714	754.483	44.751	0.877	2.494	58.205	189.22	401.038	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	282.058	25.446	23.689	2.981	0.195	-1.057	-0.205	159.422	122.635	0	0	
4324	1325.504	1322.935	27.519	2.351	2.635	38.711	624.647	231.946	1.0	15.727	11.0	-	-	-	-	10.171	-	-	-	-	2.438	-	-	-	-	-2.855	-	-	-	-	15.727	-	-	-	-	-1.0	-	-	-	-	2.0	410.96	124.899	104.199	0.613	2.535	0.137	-2.846	225.294	185.667	0	0	
4325	1053.36	999.234	39.111	2.929	0.53	185.475	295.935	512.576	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	289.037	44.647	30.904	0.195	2.536	-1.866	2.306	231.446	57.591	0	0	
4326	1395.316	1395.21	143.076	0.225	1.675	641.65	660.039	665.292	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	651.356	85.023	59.996	2.75	2.999	-1.604	-1.271	226.034	425.321	0	0	
4327	929.641	925.355	71.088	2.98	-3.004	442.467	184.129	393.58	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	451.641	48.39	40.328	0.157	0.3	-0.438	0.851	310.649	140.992	0	0	
4328	1398.37	1398.297	53.492	0.178	-2.171	301.892	937.517	60.857	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	329.665	47.299	9.202	2.99	0.663	0.836	1.738	313.651	16.014	0	0	
4329	1124.684	1115.873	18.969	3.087	1.845	349.686	366.174	68.798	1.0	48.143	11.0	-	-	-	-	6.242	-	-	-	-	0.13	-	-	-	-	0.45	-	-	-	-	48.143	-	-	-	-	-1.0	-	-	-	-	2.0	384.215	59.173	54.937	0.75	0.19	-2.482	0.334	87.098	297.117	0	0	
4330	1391.543	1391.45	17.262	2.941	-2.185	86.527	445.979	775.329	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	589.168	63.001	46.285	0.19	2.954	0.741	-2.48	334.688	254.48	0	0	
4331	819.72	574.16	42.563	0.091	1.975	468.551	216.719	307.098	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	473.714	39.564	35.92	3.007	2.939	-2.07	-0.123	294.975	178.739	0	0	
4332	779.52	511.372	44.906	0.901	2.531	57.27	27.866	191.916	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	168.147	42.092	23.025	0.677	2.885	-1.142	0.577	72.935	95.213	0	0	
4333	1139.132	1109.294	53.248	3.023	-1.52	449.547	699.404	397.542	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	479.393	102.585	58.16	0.355	0.33	1.202	-2.322	298.541	180.852	0	0	
