i	mc_beam_e	mc_beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	beam_e	beam_m	qq_m	ln_m
3530	219.537	85.904	2.142	0.011	-1.969	188.271	85.904	0.001	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	208.786	39.119	38.819	2.837	2.596	2.576	-0.511	132.805	75.981	0	0	0	0	0	0
3531	702.617	90.837	16.031	3.106	-1.959	448.792	90.837	0.864	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	457.294	42.693	26.696	0.153	0.155	1.131	-2.041	282.235	175.059	0	0	0	0	0	0
3532	704.451	91.734	20.259	2.968	0.283	117.327	91.734	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	130.365	22.81	15.74	0.249	0.547	-2.12	2.071	96.728	33.638	0	0	0	0	0	0
3533	1132.189	1110.801	96.122	2.329	3.094	132.449	1110.801	5.023	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	255.183	121.274	28.001	0.694	2.667	0.066	-2.674	191.058	64.126	0	0	0	0	0	0
3534	154.646	135.926	11.091	2.944	-0.524	56.475	135.926	13.228	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	125.578	20.825	18.67	0.238	2.59	-2.562	1.139	89.04	36.539	0	0	0	0	0	0
3535	913.778	772.765	142.898	0.343	2.001	424.576	772.765	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	644.681	309.305	173.056	2.205	2.355	-0.914	2.414	388.191	256.49	0	0	0	0	0	0
3536	584.56	91.176	29.225	0.425	0.48	70.9	91.176	0.0	1.0	18.49	-11.0	-	-	-	-	6.316	-	-	-	-	2.793	-	-	-	-	-2.935	-	-	-	-	18.49	-	-	-	-	1.0	-	-	-	-	2.0	93.334	27.661	8.302	2.785	0.706	-2.949	-1.422	79.519	13.814	0	0	0	0	0	0
3537	700.424	97.616	10.022	3.119	-2.738	446.389	97.616	0.075	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	454.91	38.536	28.954	0.153	0.147	0.66	-2.394	253.999	200.911	0	0	0	0	0	0
3538	698.6	90.976	24.979	0.331	0.29	76.862	90.976	29.764	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	82.099	20.006	12.005	2.77	2.63	2.938	-1.941	55.471	26.627	0	0	0	0	0	0
3539	248.691	91.966	9.072	0.04	-0.811	228.278	91.966	4.789	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	262.96	50.181	42.451	2.888	2.254	1.829	-1.415	206.197	56.763	0	0	0	0	0	0
3540	189.627	162.108	42.223	0.728	2.015	63.435	162.108	222.076	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	110.506	65.998	24.195	2.009	2.168	-1.041	2.249	79.881	30.625	0	0	0	0	0	0
3541	147.469	106.3	5.716	0.066	0.883	87.247	106.3	3.433	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	127.426	44.889	44.227	2.469	2.178	-0.868	2.402	73.209	54.216	0	0	0	0	0	0
3542	667.295	89.625	8.62	3.098	0.963	199.869	89.625	308.063	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	206.434	20.499	12.973	0.155	0.187	-2.573	0.31	134.055	72.379	0	0	0	0	0	0
3543	695.884	93.854	40.719	2.873	2.391	153.221	93.854	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	156.927	37.69	5.9	0.256	0.975	-0.88	0.217	149.211	7.717	0	0	0	0	0	0
3544	254.369	90.342	16.303	3.043	0.687	166.15	90.342	0.049	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	185.947	38.991	24.1	0.776	0.19	-2.779	0.146	56.661	129.286	0	0	0	0	0	0
3545	375.225	90.109	10.303	0.036	-2.844	284.654	90.109	0.002	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	296.258	36.586	29.783	2.964	2.787	-0.441	2.466	210.256	86.002	0	0	0	0	0	0
3546	703.795	91.881	27.108	2.988	3.126	176.895	91.881	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	189.364	35.984	13.32	0.333	0.186	-0.335	2.113	114.774	74.59	0	0	0	0	0	0
3547	1114.059	1087.405	247.538	0.888	0.383	319.136	1087.405	0.13	1.0	45.52	11.0	-	-	-	-	44.482	-	-	-	-	1.785	-	-	-	-	0.4	-	-	-	-	45.52	-	-	-	-	-1.0	-	-	-	-	2.0	426.602	193.231	100.01	2.471	1.091	-2.822	-2.629	311.792	114.81	0	0	0	0	0	0
3548	521.174	90.468	21.674	3.078	-2.043	341.426	90.468	573.304	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	345.132	34.23	14.265	0.136	0.157	0.85	-2.676	253.524	91.608	0	0	0	0	0	0
3549	140.076	89.31	12.392	0.256	-2.811	49.016	89.31	2.33	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	74.02	29.924	20.957	2.362	2.256	-0.274	2.524	45.207	28.813	0	0	0	0	0	0
3550	700.66	91.648	12.897	0.034	-0.04	376.457	91.648	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	383.153	34.997	25.639	2.962	3.002	2.48	-0.959	196.829	186.324	0	0	0	0	0	0
3551	488.677	89.063	25.227	3.006	-2.33	186.639	89.063	0.001	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	196.269	37.439	12.909	0.328	0.171	0.675	-2.735	117.699	78.57	0	0	0	0	0	0
3552	119.274	92.117	9.864	2.956	-2.587	53.496	92.117	0.023	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	84.992	30.956	21.272	0.534	1.56	0.712	-2.356	62.628	22.363	0	0	0	0	0	0
3553	700.646	95.071	29.089	0.526	-1.818	57.888	95.071	0.0	1.0	9.989	-11.0	-	-	-	-	5.386	-	-	-	-	2.572	-	-	-	-	0.493	-	-	-	-	9.989	-	-	-	-	1.0	-	-	-	-	2.0	65.323	20.337	15.75	2.468	2.572	0.779	2.057	34.623	30.7	0	0	0	0	0	0
3554	920.178	863.811	89.213	0.589	0.3	160.706	863.811	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	534.976	181.519	101.373	0.888	2.796	3.111	-0.32	234.918	300.058	0	0	0	0	0	0
3555	163.878	92.693	35.499	2.898	-2.207	147.358	92.693	36.132	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	160.332	31.379	28.337	0.425	0.367	0.068	1.94	78.852	81.479	0	0	0	0	0	0
3556	190.072	105.274	46.56	0.322	1.339	147.117	105.274	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	219.948	33.555	13.488	2.951	0.372	-1.893	-1.575	180.663	39.286	0	0	0	0	0	0
3557	681.67	90.373	67.54	0.296	1.753	231.717	90.373	0.545	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	275.912	61.367	9.518	2.893	0.439	-1.276	-2.199	251.861	24.052	0	0	0	0	0	0
3558	687.08	91.121	28.888	0.415	1.881	71.719	91.121	0.175	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	131.69	23.33	14.888	2.894	0.509	-1.799	-0.327	97.661	34.029	0	0	0	0	0	0
3559	700.232	91.267	20.01	0.493	-1.374	42.263	91.267	0.005	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	87.436	26.009	6.493	2.72	0.303	1.877	-0.923	64.931	22.505	0	0	0	0	0	0
3560	701.226	90.435	8.478	0.117	-3.068	72.666	90.435	15.658	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	80.579	16.667	8.211	2.433	2.987	0.022	3.111	26.968	53.611	0	0	0	0	0	0
3561	870.329	685.897	33.707	0.325	-1.393	105.646	685.897	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	377.826	101.381	75.274	0.74	2.799	2.32	-0.577	152.26	225.566	0	0	0	0	0	0
3562	461.492	91.909	19.255	0.067	2.702	286.779	91.909	0.047	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	292.726	35.512	16.478	2.98	2.905	-0.542	2.479	221.727	71.0	0	0	0	0	0	0
3563	548.674	96.958	19.947	0.089	1.86	225.455	96.958	-0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	234.471	33.687	21.268	2.799	2.98	-0.645	3.089	101.444	133.027	0	0	0	0	0	0
3564	1396.476	1396.403	82.378	2.511	0.074	139.736	1396.403	1.791	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	521.23	195.114	112.74	0.634	2.506	-3.061	0.086	330.517	190.714	0	0	0	0	0	0
3565	821.952	585.727	10.062	3.11	0.858	315.171	585.727	0.0	1.0	45.667	-11.0	-	-	-	-	36.294	-	-	-	-	0.919	-	-	-	-	0.44	-	-	-	-	45.667	-	-	-	-	1.0	-	-	-	-	2.0	407.724	155.795	108.609	0.651	0.927	-2.657	0.467	269.507	138.217	0	0	0	0	0	0
3566	419.428	90.843	33.514	0.774	-1.402	47.945	90.843	292.811	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	52.243	26.443	7.257	2.168	2.723	1.685	1.941	33.79	18.452	0	0	0	0	0	0
3567	150.03	97.32	9.253	3.049	1.485	99.766	97.32	1.958	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	124.328	17.231	8.608	0.157	2.407	-1.914	0.951	110.562	13.766	0	0	0	0	0	0
3568	70.599	50.697	45.075	0.935	-0.506	56.008	50.697	14.336	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	69.256	36.789	16.294	1.864	2.507	2.981	1.762	39.532	29.723	0	0	0	0	0	0
3569	701.038	91.953	20.905	0.13	3.062	161.189	91.953	9.061	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	166.646	19.622	18.408	2.731	2.983	0.862	-1.117	49.446	117.2	0	0	0	0	0	0
3570	1023.781	1020.023	299.939	1.399	-1.967	304.424	1020.023	82.799	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	644.874	456.826	167.65	1.761	1.36	1.014	-2.416	471.869	173.006	0	0	0	0	0	0
3571	475.958	91.321	3.133	3.132	-2.365	318.474	91.321	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	324.903	31.791	29.382	0.156	0.247	0.115	-3.093	204.58	120.323	0	0	0	0	0	0
3572	672.781	79.288	15.237	0.073	1.038	207.515	79.288	0.178	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	215.222	27.293	14.907	2.975	2.817	-1.67	1.915	166.573	48.65	0	0	0	0	0	0
3573	260.105	68.102	21.431	2.909	-3.038	93.019	68.102	232.578	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	97.838	14.977	11.989	0.289	0.291	0.675	-0.639	54.056	43.781	0	0	0	0	0	0
3574	702.236	100.472	29.01	0.111	2.793	261.708	100.472	0.453	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	267.899	40.298	15.299	2.934	2.922	-0.045	-2.585	197.047	70.852	0	0	0	0	0	0
3575	695.36	85.326	23.391	3.05	2.487	256.919	85.326	0.052	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	261.003	32.086	8.914	0.155	0.173	-0.726	2.226	208.678	52.326	0	0	0	0	0	0
3576	781.656	588.61	48.937	2.255	2.237	63.173	588.61	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	214.81	69.867	21.261	2.341	0.195	-0.968	2.026	102.396	112.413	0	0	0	0	0	0
3577	700.04	91.838	35.856	0.527	2.151	71.338	91.838	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	106.268	25.851	13.618	2.819	0.719	-1.295	-0.385	82.892	23.376	0	0	0	0	0	0
3578	284.452	86.01	31.079	0.144	-1.118	216.083	86.01	1084.691	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	232.368	50.563	24.027	2.876	2.427	1.667	-1.943	194.395	37.973	0	0	0	0	0	0
3579	701.602	89.485	9.053	0.026	1.894	353.756	89.485	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	362.521	31.647	26.529	2.954	3.001	-2.094	0.789	171.658	190.863	0	0	0	0	0	0
3580	699.664	88.502	7.957	2.884	2.326	31.178	88.502	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	42.054	14.017	11.771	0.767	0.647	0.18	-2.358	21.207	20.846	0	0	0	0	0	0
3581	687.159	92.329	23.243	0.097	2.81	240.337	92.329	0.001	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	245.299	36.44	13.213	2.925	2.964	-0.309	2.871	170.562	74.737	0	0	0	0	0	0
3582	677.497	100.764	16.433	3.101	-2.885	407.675	100.764	256.363	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	417.198	43.992	29.046	0.206	0.147	-0.087	2.864	215.974	201.225	0	0	0	0	0	0
3583	195.672	93.424	9.18	0.053	-2.833	173.033	93.424	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	194.188	38.162	29.173	2.892	2.234	0.13	-3.067	155.955	38.233	0	0	0	0	0	0
3584	701.015	89.525	48.484	0.191	0.387	255.867	89.525	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	258.105	26.098	23.028	2.916	2.976	-2.603	-2.927	117.217	140.888	0	0	0	0	0	0
3585	693.568	96.015	24.342	1.726	-0.328	24.639	96.015	190.46	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	52.859	17.002	8.18	2.421	0.339	2.636	-3.094	27.032	25.828	0	0	0	0	0	0
3586	596.609	17.752	6.454	2.049	-1.485	7.27	17.752	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	49.547	11.102	8.808	0.454	2.715	2.573	0.051	27.163	22.384	0	0	0	0	0	0
3587	704.391	133.496	24.562	3.093	-2.463	507.616	133.496	7.089	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	524.346	57.545	33.024	0.229	0.126	0.635	-2.539	259.942	264.404	0	0	0	0	0	0
3588	698.107	510.951	97.023	2.748	2.675	252.845	510.951	0.015	1.0	18.928	11.0	-	-	-	-	14.803	-	-	-	-	0.898	-	-	-	-	2.682	-	-	-	-	18.928	-	-	-	-	-1.0	-	-	-	-	2.0	304.183	177.243	41.807	0.808	0.894	-0.465	2.678	246.216	57.967	0	0	0	0	0	0
3589	297.714	100.271	12.128	0.056	-0.854	218.506	100.271	0.001	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	234.069	41.037	32.172	2.79	2.848	1.644	-1.726	121.408	112.661	0	0	0	0	0	0
3590	1099.815	1059.182	123.793	2.697	-1.927	287.78	1059.182	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	720.642	332.722	209.184	0.751	2.004	1.265	-1.847	488.802	231.84	0	0	0	0	0	0
3591	213.679	92.306	13.191	0.056	2.711	234.636	92.306	23.116	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	254.619	45.655	32.578	2.896	2.581	-0.32	2.867	190.517	64.102	0	0	0	0	0	0
3592	699.295	91.115	29.022	2.845	0.582	99.224	91.115	97.777	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	105.817	21.685	11.602	0.253	0.817	-2.92	-1.841	88.335	17.482	0	0	0	0	0	0
3593	704.258	92.925	27.632	3.064	0.2	358.07	92.925	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	363.862	43.306	15.833	0.166	0.158	-3.006	0.022	262.824	101.038	0	0	0	0	0	0
3594	716.397	685.428	42.466	0.345	2.287	125.524	685.428	-0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	318.897	141.7	99.345	2.395	1.231	-0.915	2.201	212.521	106.376	0	0	0	0	0	0
3595	701.155	91.851	5.958	0.013	0.547	452.301	91.851	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	458.647	33.939	30.203	2.995	3.007	2.866	-0.421	233.377	225.269	0	0	0	0	0	0
3596	456.557	92.207	43.264	3.023	-1.22	364.76	92.207	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	372.217	56.576	14.394	0.171	0.405	2.033	-0.77	334.958	37.26	0	0	0	0	0	0
3597	186.903	95.292	1.36	0.009	-2.573	154.386	95.292	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	182.394	28.756	27.677	2.951	1.773	1.208	-1.904	151.937	30.457	0	0	0	0	0	0
3598	538.022	91.015	22.676	3.072	-0.166	323.836	91.015	572.836	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	793.908	79.9	77.946	0.146	2.804	-1.966	1.463	554.943	238.965	0	0	0	0	0	0
3599	687.359	255.631	21.816	0.036	-0.476	604.35	255.631	0.004	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	658.872	121.1	99.754	2.521	2.916	2.477	-0.706	210.004	448.868	0	0	0	0	0	0
3600	1345.379	1344.85	143.278	0.805	-1.965	198.855	1344.85	2.336	1.0	87.509	-11.0	-	-	-	-	65.887	-	-	-	-	2.289	-	-	-	-	1.247	-	-	-	-	87.509	-	-	-	-	1.0	-	-	-	-	2.0	683.596	336.812	194.025	2.256	0.955	1.24	-1.856	437.332	246.264	0	0	0	0	0	0
3601	611.207	84.232	21.811	0.065	-1.189	337.146	84.232	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	342.254	37.49	16.278	2.964	3.015	2.105	-0.831	212.393	129.86	0	0	0	0	0	0
3602	705.613	79.311	17.424	1.996	1.491	19.127	79.311	9.437	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	21.662	9.068	8.366	0.833	1.613	-1.62	-1.685	12.536	9.126	0	0	0	0	0	0
3603	1092.842	1046.924	37.88	3.024	0.185	322.765	1046.924	7.447	1.0	18.745	-13.0	-	-	-	-	9.698	-	-	-	-	0.544	-	-	-	-	-3.028	-	-	-	-	18.745	-	-	-	-	1.0	-	-	-	-	2.0	924.358	269.025	240.917	0.471	2.319	-3.015	0.117	593.877	330.481	0	0	0	0	0	0
3604	857.206	667.642	40.494	3.062	-2.085	511.864	667.642	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	735.348	147.544	107.192	0.247	2.174	1.128	-1.987	602.917	132.432	0	0	0	0	0	0
3605	700.386	99.211	35.374	2.853	2.093	124.182	99.211	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	127.338	19.776	15.969	0.47	0.197	-0.919	-1.209	45.28	82.058	0	0	0	0	0	0
3606	366.499	92.205	11.412	0.09	2.532	126.651	92.205	4.881	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	135.355	19.119	12.814	2.528	3.013	-1.317	1.207	33.856	101.498	0	0	0	0	0	0
3607	675.227	20.1	77.254	0.435	-1.533	183.292	20.1	92.666	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1346.283	322.701	245.447	2.704	0.439	1.612	-1.528	764.765	581.518	0	0	0	0	0	0
3608	705.936	87.551	12.99	3.05	0.507	142.791	87.551	0.817	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1018.95	95.165	86.841	2.923	0.151	-1.813	1.438	440.267	578.682	0	0	0	0	0	0
3609	454.422	119.147	36.69	0.219	2.856	168.842	119.147	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	188.558	39.619	23.38	2.375	2.955	0.332	-1.667	59.544	129.014	0	0	0	0	0	0
3610	726.708	279.341	37.392	3.063	-2.743	474.442	279.341	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	522.571	116.355	91.95	0.555	0.312	1.129	-1.738	221.224	301.346	0	0	0	0	0	0
3611	92.904	92.366	15.602	2.821	-1.706	49.563	92.366	275.827	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	65.927	19.161	11.419	1.413	0.254	0.797	2.988	19.933	45.994	0	0	0	0	0	0
3612	296.775	68.379	6.061	0.198	-2.564	30.85	68.379	0.013	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	55.296	19.815	17.82	2.393	2.034	1.664	-1.172	32.104	23.192	0	0	0	0	0	0
3613	125.756	91.093	17.43	3.003	1.166	126.405	91.093	176.862	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	171.204	32.556	27.206	0.241	1.834	-2.965	-0.388	141.066	30.138	0	0	0	0	0	0
3614	153.104	91.111	37.658	0.943	-2.572	46.535	91.111	1175.731	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	63.413	28.756	9.316	1.487	2.838	0.653	0.309	31.119	32.294	0	0	0	0	0	0
3615	254.803	91.115	45.02	2.76	-1.726	120.866	91.115	40.557	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	136.284	47.812	20.403	0.528	0.593	1.855	-0.07	97.187	39.097	0	0	0	0	0	0
3616	439.762	89.885	150.458	0.394	-0.726	391.498	89.885	698.725	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	856.097	441.886	292.429	2.222	1.656	2.322	-0.868	555.674	300.424	0	0	0	0	0	0
