i	beam_e	beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	
3863	1144.431	1121.093	179.472	0.958	-2.318	219.344	77.531	867.466	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	231.288	120.138	60.363	2.348	1.699	0.899	0.672	169.145	62.144	0	0	
3864	1392.195	1392.114	93.675	1.195	0.948	100.716	81.011	1224.843	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	121.624	56.852	43.854	2.233	1.405	-1.866	-2.624	73.281	48.344	0	0	
3865	1293.233	1289.194	18.504	0.159	0.597	117.038	104.395	809.36	1.0	59.283	11.0	-	-	-	-	7.378	-	-	-	-	3.017	-	-	-	-	-1.942	-	-	-	-	59.283	-	-	-	-	-1.0	-	-	-	-	2.0	122.311	14.898	9.031	3.007	2.093	-2.041	2.816	111.49	10.822	0	0	
3866	1402.714	1402.641	17.75	0.843	-1.826	23.782	81.312	1268.665	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	44.874	16.694	13.627	1.347	2.535	0.505	2.41	18.642	26.232	0	0	
3867	1365.854	1365.468	15.293	2.12	2.009	17.932	85.882	1128.396	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	25.37	12.036	9.094	1.126	1.191	-1.769	-0.227	14.579	10.791	0	0	
3868	1086.503	1042.139	90.576	2.806	1.075	274.92	79.715	757.894	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	285.336	66.897	30.182	0.624	0.179	-1.825	-2.624	115.268	170.068	0	0	
3869	1396.75	1396.68	75.837	0.111	2.628	684.557	80.613	1207.334	1.0	593.019	-11.0	-	-	-	-	85.369	-	-	-	-	2.997	-	-	-	-	-0.377	-	-	-	-	593.019	-	-	-	-	1.0	-	-	-	-	2.0	97.216	28.946	13.377	2.074	2.919	-3.089	-0.256	34.402	62.813	0	0	
3870	1066.229	1019.858	25.443	1.587	0.859	25.447	78.238	937.284	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	41.185	22.456	14.081	1.297	1.968	-1.699	2.926	24.452	16.733	0	0	
3871	1386.338	1386.207	115.934	2.999	-0.435	816.191	74.482	1057.618	1.0	15.028	11.0	-	-	-	-	3.088	-	-	-	-	2.935	-	-	-	-	-0.941	-	-	-	-	15.028	-	-	-	-	-1.0	-	-	-	-	2.0	832.133	136.195	29.626	0.175	0.672	2.879	0.473	782.807	49.326	0	0	
3872	1370.336	1370.056	33.28	0.889	-1.748	42.85	79.912	1177.167	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	46.761	19.683	16.218	2.138	2.299	1.047	1.819	23.827	22.934	0	0	
3873	1051.479	993.819	64.339	2.126	-0.31	75.707	80.559	828.935	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	99.412	55.731	27.915	1.252	0.914	2.384	-2.41	62.691	36.721	0	0	
3874	1398.763	1398.685	28.844	2.814	2.559	89.576	80.558	1115.278	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	100.027	31.11	10.801	0.556	0.302	-0.228	-2.184	63.463	36.564	0	0	
3875	1275.492	1269.883	48.13	2.775	-1.001	134.437	564.287	636.384	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	326.887	124.867	118.314	0.687	1.792	0.901	-2.635	204.183	122.704	0	0	
3876	1391.82	1391.75	283.768	2.74	-0.116	726.091	79.787	1284.823	1.0	621.784	11.0	-	-	-	-	241.756	-	-	-	-	0.399	-	-	-	-	-3.113	-	-	-	-	621.784	-	-	-	-	-1.0	-	-	-	-	2.0	123.157	50.061	15.603	0.72	0.396	2.086	-2.889	81.94	41.217	0	0	
3877	751.803	654.347	97.014	1.113	-1.577	108.136	74.778	140.187	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	121.782	66.165	32.907	2.215	1.512	1.707	1.273	88.534	33.248	0	0	
3878	1402.359	1402.279	162.012	0.249	-1.237	657.235	85.879	1227.165	1.0	675.403	-11.0	-	-	-	-	140.921	-	-	-	-	2.931	-	-	-	-	1.731	-	-	-	-	675.403	-	-	-	-	1.0	-	-	-	-	2.0	83.413	27.341	24.605	0.664	0.775	2.041	-2.327	46.168	37.245	0	0	
3879	694.644	694.607	48.32	0.308	1.12	159.258	80.257	80.8	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	165.06	36.672	11.679	2.622	3.009	-2.042	-1.958	75.393	89.667	0	0	
3880	1400.483	1400.412	78.562	0.833	-1.145	106.219	80.801	1236.617	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	125.236	46.389	40.246	1.779	2.563	1.593	2.466	49.357	75.88	0	0	
3881	1359.549	1358.711	16.948	0.349	2.807	49.601	80.49	79.847	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1120.054	119.923	107.068	0.225	2.956	0.328	-2.716	537.893	582.161	0	0	
3882	775.292	468.273	79.338	2.054	0.516	89.608	80.019	282.923	1.0	32.904	-11.0	-	-	-	-	8.479	-	-	-	-	2.881	-	-	-	-	3.029	-	-	-	-	32.904	-	-	-	-	1.0	-	-	-	-	2.0	121.418	67.638	14.713	1.155	0.325	-2.359	2.6	74.552	46.866	0	0	
3883	1393.771	1393.687	66.082	2.614	1.92	131.189	83.433	1153.596	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	143.228	52.948	22.298	0.854	0.32	-1.527	-0.425	70.994	72.233	0	0	
3884	1318.927	1316.593	37.797	3.05	0.748	414.842	70.659	1118.969	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	688.889	53.096	52.961	2.755	0.097	-1.19	2.68	141.311	547.578	0	0	
3885	1033.128	972.298	57.735	2.777	1.628	161.754	77.582	374.867	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	167.196	31.378	26.749	0.738	0.226	-1.407	-1.64	46.946	120.249	0	0	
3886	1387.404	1387.321	61.018	0.818	-1.526	83.612	82.785	1104.784	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	102.696	63.876	13.985	2.169	2.343	1.836	-0.049	80.532	22.164	0	0	
3887	1210.189	1197.901	88.439	3.006	-1.949	653.404	80.786	1074.434	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	692.603	68.944	22.782	0.104	2.097	1.344	0.72	664.436	28.166	0	0	
3888	1181.477	1168.228	75.859	2.979	2.461	469.788	81.391	780.732	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	590.585	110.268	34.424	0.211	2.548	-0.669	2.497	527.063	63.522	0	0	
3889	1396.037	1395.966	54.817	3.058	0.041	656.384	75.955	946.654	1.0	451.751	11.0	-	-	-	-	84.79	-	-	-	-	0.189	-	-	-	-	3.102	-	-	-	-	451.751	-	-	-	-	-1.0	-	-	-	-	2.0	415.831	104.452	41.569	2.592	0.198	-0.05	-3.126	203.591	212.24	0	0	
3890	1155.224	1150.974	66.66	2.491	-0.831	109.995	62.135	928.269	1.0	33.419	-11.0	-	-	-	-	21.607	-	-	-	-	0.703	-	-	-	-	2.143	-	-	-	-	33.419	-	-	-	-	1.0	-	-	-	-	2.0	117.803	64.649	8.213	0.711	0.586	2.189	-2.71	101.961	15.842	0	0	
3891	1106.619	1095.615	47.769	2.902	-2.606	201.419	80.636	725.507	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	215.381	62.768	17.507	0.433	0.285	0.701	-1.976	150.655	64.726	0	0	
3892	1016.782	944.383	36.59	3.011	1.351	279.928	80.836	81.427	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	285.944	46.53	12.046	0.18	0.5	-1.625	2.039	259.904	26.04	0	0	
3893	1213.527	1199.433	9.556	2.054	-0.243	10.792	87.824	785.856	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	25.609	12.266	10.025	1.259	1.465	-2.46	1.546	14.106	11.503	0	0	
3894	805.581	546.511	100.827	0.327	-0.387	313.891	80.779	80.348	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	960.305	104.249	45.766	2.976	0.14	-3.08	1.335	632.212	328.093	0	0	
3895	1250.14	1246.332	40.433	0.492	2.748	85.646	79.687	80.824	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	586.614	141.29	104.149	2.701	0.435	-0.048	-3.058	333.456	253.158	0	0	
3896	1334.356	1332.855	44.242	2.882	-2.943	172.253	81.394	1003.315	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	178.972	34.895	26.57	0.315	0.42	0.842	-0.71	113.172	65.799	0	0	
3897	934.922	814.303	28.791	1.471	1.628	28.936	79.499	715.369	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	93.454	52.301	29.046	1.27	2.153	-1.071	2.51	57.179	36.274	0	0	
3898	1402.484	1402.413	39.238	2.927	-1.39	183.907	77.882	118.969	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1066.043	136.675	120.622	0.223	2.864	2.766	-0.096	624.074	441.97	0	0	
3899	1331.065	1328.91	74.61	0.814	-2.802	102.578	80.057	1048.456	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	110.841	47.853	34.36	2.173	2.4	-0.023	0.857	58.925	51.916	0	0	
3900	1352.493	1351.876	43.646	1.518	-1.375	43.707	76.767	1255.472	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	78.219	48.148	22.293	1.89	1.023	1.285	-2.989	51.012	27.207	0	0	
3901	1051.126	1050.83	2.431	0.026	-0.3	95.165	81.816	813.511	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	106.637	22.097	21.712	2.752	2.658	1.485	-1.766	58.846	47.791	0	0	
3902	1389.113	1389.035	398.474	0.667	-1.648	643.929	81.636	1175.496	1.0	515.496	-11.0	-	-	-	-	314.218	-	-	-	-	2.486	-	-	-	-	1.379	-	-	-	-	515.496	-	-	-	-	1.0	-	-	-	-	2.0	115.524	60.666	23.102	2.175	2.521	2.203	1.425	75.301	40.223	0	0	
3903	1398.306	1398.233	66.268	0.209	2.444	320.111	79.939	1282.263	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	457.227	41.062	37.333	3.033	0.523	-1.232	-0.103	380.569	76.659	0	0	
3904	1314.762	1314.548	17.457	0.047	1.572	373.624	79.303	80.611	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	385.369	38.352	25.234	2.978	2.964	-1.016	2.498	239.836	145.533	0	0	
3905	1333.391	1333.141	637.866	1.25	2.778	672.123	80.041	1235.598	1.0	599.294	-11.0	-	-	-	-	570.936	-	-	-	-	1.88	-	-	-	-	-0.441	-	-	-	-	599.294	-	-	-	-	1.0	-	-	-	-	2.0	89.403	56.051	27.192	1.835	1.94	0.655	-0.452	59.606	29.797	0	0	
3906	745.412	357.696	48.042	3.034	-1.798	448.163	78.133	81.815	1.0	122.782	-11.0	-	-	-	-	103.888	-	-	-	-	1.009	-	-	-	-	-0.171	-	-	-	-	122.782	-	-	-	-	1.0	-	-	-	-	2.0	402.779	95.172	30.208	0.304	0.376	2.297	-2.928	319.452	83.327	0	0	
3907	898.838	778.597	27.967	0.308	-3.017	92.114	81.831	81.478	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	95.889	19.965	9.036	2.658	2.962	-0.054	0.526	45.032	50.858	0	0	
3908	1398.771	1398.694	36.177	0.081	-2.797	448.988	80.461	963.434	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	992.841	91.016	72.178	3.014	0.271	-0.498	2.261	713.031	279.81	0	0	
3909	1045.386	986.345	33.092	0.132	1.863	251.396	80.833	717.745	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	262.245	43.969	21.418	2.874	2.905	-1.767	0.563	170.491	91.754	0	0	
3910	1403.162	1403.09	12.383	2.179	-1.958	15.086	79.54	1295.857	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	26.917	13.863	9.642	1.24	1.191	1.928	-0.159	15.701	11.215	0	0	
3911	1032.131	1032.071	18.05	0.479	-2.416	39.128	80.506	645.424	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	44.482	16.719	5.341	2.374	2.844	1.025	-0.446	25.832	18.649	0	0	
3912	1171.048	1152.867	2.107	0.27	1.206	7.905	78.192	1072.4	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	69.68	23.91	23.897	0.896	2.413	2.828	-0.402	32.819	36.86	0	0	
3913	858.64	814.895	284.869	0.832	-1.179	385.356	80.638	670.239	1.0	412.813	-11.0	-	-	-	-	340.907	-	-	-	-	2.17	-	-	-	-	1.919	-	-	-	-	412.813	-	-	-	-	1.0	-	-	-	-	2.0	96.693	58.697	29.482	1.961	1.658	-1.954	-0.094	64.318	32.374	0	0	
3914	839.416	795.995	13.472	0.324	1.921	42.318	76.431	694.643	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	56.001	23.285	12.77	2.518	2.116	-0.755	2.88	40.607	15.394	0	0	
3915	932.377	818.788	70.144	0.189	-2.427	373.634	79.618	454.683	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	377.461	49.513	24.342	2.989	2.639	0.495	1.174	326.668	50.792	0	0	
3916	1342.485	1342.102	43.579	0.179	-2.483	244.259	20.142	1071.471	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	248.387	37.591	13.185	2.955	2.835	0.95	-0.3	203.508	44.879	0	0	
3917	1141.589	1115.555	40.981	0.067	2.474	609.396	80.716	825.584	1.0	532.851	-11.0	-	-	-	-	175.144	-	-	-	-	2.807	-	-	-	-	-2.978	-	-	-	-	532.851	-	-	-	-	1.0	-	-	-	-	2.0	244.614	123.652	84.357	1.693	2.335	-0.016	0.067	125.987	118.627	0	0	
3918	1401.809	1401.733	83.712	2.578	-0.495	156.814	79.984	1164.829	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	174.015	71.976	36.305	0.661	0.737	2.201	-2.609	119.126	54.889	0	0	
3919	812.346	567.395	72.083	1.628	1.221	72.199	79.672	79.441	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	80.172	49.655	26.56	1.693	1.203	-1.682	-2.378	51.058	29.115	0	0	
3920	1360.313	1360.098	67.632	2.033	1.361	75.573	80.434	1235.48	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	95.163	42.788	40.341	1.459	0.949	-2.38	-1.138	43.656	51.507	0	0	
3921	1348.624	1347.688	62.065	0.314	1.268	201.164	78.107	1082.935	1.0	11.485	11.0	-	-	-	-	6.285	-	-	-	-	2.562	-	-	-	-	-1.761	-	-	-	-	11.485	-	-	-	-	-1.0	-	-	-	-	2.0	215.317	73.039	12.156	2.606	2.966	-1.796	1.753	145.539	69.778	0	0	
3922	992.649	969.414	21.287	1.525	1.122	21.309	81.059	879.394	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	47.907	22.712	16.663	1.99	1.069	-2.793	-0.756	27.759	20.148	0	0	
3923	1387.538	1387.446	95.22	0.361	2.799	269.906	81.498	985.25	1.0	568.544	-11.0	-	-	-	-	86.728	-	-	-	-	2.988	-	-	-	-	-0.204	-	-	-	-	568.544	-	-	-	-	1.0	-	-	-	-	2.0	320.186	43.635	29.992	0.32	0.167	-1.624	1.333	139.255	180.931	0	0	
3924	1039.363	987.219	33.849	3.035	2.838	318.486	82.247	861.508	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	351.951	39.845	38.892	0.129	1.34	-1.405	0.848	311.538	40.413	0	0	
3925	1382.656	1382.584	97.499	0.182	-2.618	539.414	80.745	681.225	1.0	162.876	-11.0	-	-	-	-	20.368	-	-	-	-	3.016	-	-	-	-	0.379	-	-	-	-	162.876	-	-	-	-	1.0	-	-	-	-	2.0	376.451	73.473	16.664	2.919	2.73	0.781	-0.712	333.609	42.842	0	0	
3926	1120.127	1092.777	33.101	0.093	-1.026	355.091	81.355	944.116	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	412.109	53.868	44.459	1.626	3.015	1.147	-2.655	54.973	357.136	0	0	
3927	1399.361	1399.291	32.77	2.846	2.955	112.356	82.935	1182.911	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	124.743	39.135	18.364	0.519	0.441	-0.672	1.484	80.535	44.208	0	0	
3928	979.058	889.256	163.211	2.366	-0.917	233.173	82.421	375.094	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	239.225	126.841	39.198	0.752	0.901	2.326	1.89	188.251	50.973	0	0	
3929	694.493	680.437	60.02	2.465	0.22	95.854	71.666	324.923	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	373.703	171.629	167.519	1.047	1.715	2.036	-1.461	204.235	169.468	0	0	
3930	1239.289	1229.387	126.738	1.995	-0.586	139.086	80.81	81.191	2.0	508.802	-11.0	-11.0	-	-	-	431.856	47.024	-	-	-	1.889	1.055	-	-	-	2.486	-0.68	-	-	-	454.754	54.048	-	-	-	1.0	1.0	-	-	-	2.0	558.842	395.959	90.467	1.04	1.918	-0.675	2.5	461.752	97.09	0	0	
3931	1330.385	1328.988	61.273	2.754	0.898	161.968	83.138	81.742	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	442.835	105.036	48.264	0.358	2.788	-1.99	1.477	302.508	140.327	0	0	
3932	1400.056	1399.986	116.559	1.672	1.896	117.162	80.551	1222.029	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	144.234	116.153	8.502	1.653	0.377	-1.173	-2.732	120.229	24.004	0	0	
3933	1222.941	1216.835	22.93	0.147	-1.966	156.736	81.138	974.387	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	170.14	33.789	14.93	2.518	3.004	1.546	-1.007	58.734	111.406	0	0	
3934	1186.507	1166.76	77.425	2.99	3.104	511.925	79.634	996.135	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	604.359	109.287	50.17	0.203	2.021	0.387	-2.066	547.01	57.349	0	0	
3935	1401.96	1401.89	164.721	2.859	2.985	590.26	81.696	1192.448	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	754.066	98.14	72.607	2.138	0.115	-0.385	0.154	120.41	633.656	0	0	
3936	1354.903	1353.896	170.325	2.836	1.186	565.623	79.78	80.373	1.0	255.64	-13.0	-	-	-	-	38.1	-	-	-	-	2.992	-	-	-	-	1.231	-	-	-	-	255.64	-	-	-	-	1.0	-	-	-	-	2.0	574.374	98.419	86.313	0.386	0.283	-1.584	-2.381	263.636	310.738	0	0	
3937	1400.278	1400.203	27.731	1.636	-1.002	27.789	1113.438	80.85	1.0	15.13	11.0	-	-	-	-	13.776	-	-	-	-	1.997	-	-	-	-	-2.947	-	-	-	-	15.13	-	-	-	-	-1.0	-	-	-	-	2.0	877.614	389.656	377.834	2.057	1.068	-3.046	0.161	442.921	434.693	0	0	
3938	1402.298	1402.222	122.903	2.96	-1.431	681.368	79.74	1217.705	1.0	21.726	-13.0	-	-	-	-	20.636	-	-	-	-	1.889	-	-	-	-	-2.584	-	-	-	-	21.726	-	-	-	-	1.0	-	-	-	-	2.0	750.562	156.916	34.477	0.223	1.945	1.335	-2.649	711.892	38.67	0	0	
3939	1283.958	1279.041	391.256	0.44	0.886	918.438	81.153	1018.192	1.0	324.807	-11.0	-	-	-	-	152.329	-	-	-	-	2.653	-	-	-	-	-2.512	-	-	-	-	324.807	-	-	-	-	1.0	-	-	-	-	2.0	431.325	148.687	107.183	2.648	1.862	-2.48	-0.453	318.384	112.941	0	0	
3940	1199.868	1193.585	68.9	3.017	0.252	554.009	80.526	1060.314	1.0	600.012	11.0	-	-	-	-	130.257	-	-	-	-	0.219	-	-	-	-	3.008	-	-	-	-	600.012	-	-	-	-	-1.0	-	-	-	-	2.0	92.916	61.867	21.306	2.009	1.89	-0.795	0.468	68.624	24.292	0	0	
3941	1102.531	1062.147	129.513	2.637	-2.928	267.981	78.863	959.39	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	382.573	142.401	29.86	0.463	2.609	0.412	-1.702	319.954	62.619	0	0	
3942	831.08	617.477	519.015	1.835	-2.28	537.604	79.472	79.454	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	645.035	565.024	46.031	1.28	2.131	0.864	-2.248	589.823	55.211	0	0	
3943	646.613	566.957	270.629	1.51	0.877	271.127	81.05	78.221	2.0	14.525	13.0	11.0	-	-	-	8.821	5.695	-	-	-	1.6	1.606	-	-	-	-2.13	-2.106	-	-	-	8.826	5.7	-	-	-	-1.0	-1.0	-	-	-	2.0	177.467	104.831	69.83	1.596	1.726	-2.093	-2.812	104.943	72.523	0	0	
3944	740.748	349.106	602.836	1.4	2.303	611.736	81.63	86.976	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	775.837	685.117	82.309	1.699	1.761	-0.836	2.33	691.019	84.818	0	0	
3945	1393.171	1393.068	93.045	0.154	0.442	606.563	97.272	1034.535	1.0	423.385	-11.0	-	-	-	-	80.923	-	-	-	-	2.949	-	-	-	-	-2.828	-	-	-	-	423.385	-	-	-	-	1.0	-	-	-	-	2.0	193.943	30.996	17.781	2.667	2.999	-1.56	2.003	68.874	125.069	0	0	
3946	842.157	740.113	125.393	2.902	-2.781	529.156	81.372	80.121	1.0	411.498	11.0	-	-	-	-	167.835	-	-	-	-	0.42	-	-	-	-	0.256	-	-	-	-	411.498	-	-	-	-	-1.0	-	-	-	-	2.0	246.14	129.947	46.158	1.899	0.449	-3.018	0.186	137.926	108.214	0	0	
3947	1361.876	1361.323	40.927	0.76	-3.118	59.404	77.895	1229.331	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	78.724	33.445	29.667	2.344	1.909	0.82	-0.914	46.877	31.847	0	0	
3948	1397.367	1397.296	4.762	2.985	2.566	30.537	78.505	1125.859	1.0	67.823	11.0	-	-	-	-	21.808	-	-	-	-	0.327	-	-	-	-	-0.563	-	-	-	-	67.823	-	-	-	-	-1.0	-	-	-	-	2.0	49.652	13.955	9.434	0.379	2.049	-0.316	2.956	38.595	11.057	0	0	
3949	1299.329	1296.609	46.197	2.978	1.882	283.772	81.113	919.807	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	342.19	91.823	45.706	1.065	0.197	-1.301	1.799	105.551	236.639	0	0	
3950	1403.239	1403.168	34.119	2.947	1.62	176.841	79.939	834.451	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	180.665	41.184	7.103	0.286	0.21	-1.502	1.734	146.348	34.317	0	0	
